"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","CellType","Condition"
"R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency",93,0.504527691496884,1.99315056007554,6.52352706133656e-06,0.000215078710385884,0.000167718112007568,2270,"tags=76%, list=43%, signal=44%","RPL26L1/RPS4Y1/ATF4/EIF2S2/RPSA/GCN1/RPL36A/RPS10/RPL5/RPS4X/EIF2S1/RPL37A/CEBPG/RPL22L1/UBA52/RPL15/RPS16/FAU/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/ATF2/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-9907900","Proteasome assembly",45,0.625174603219451,2.17722207519867,7.37613236170634e-06,0.000236036235574603,0.00018406076419614,1383,"tags=71%, list=26%, signal=53%","PSMB5/PSMB3/PSMD5/PSMD6/PSMB6/POMP/PSMG4/PSMC4/PSMC6/PSMB7/PSME2/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD9/PSMD7/PSMC5/PSMD3/PSMD13/PSMB10/PSMC2/PSMC1/PSMD8/PSME1/PSMA7/PSMA2/PSMA3","EC_PTC","T1D_vs_LC"
"R-HSA-9609507","Protein localization",75,0.530174288351299,2.00690049191299,7.7947828921484e-06,0.000242306393904499,0.000188950225896891,1443,"tags=55%, list=27%, signal=40%","CYB5A/TOMM70/CHCHD10/TOMM22/ACAA1/ECH1/UBL4A/TOMM5/GET3/SGTA/CMC2/CYC1/SEC61B/ATP5MC1/TIMM13/PRNP/TIMM17B/ATAD1/PMPCB/COX17/CHCHD2/NDUFB8/VDAC1/FIS1/GRPEL1/DNAJC19/UBA52/TIMM10/ZFAND6/VAMP2/ATP5F1A/BAG6/GET1/TOMM6/SERP1/HSPD1/IDH3G/ACBD5/SCP2/PEX2/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-69306","DNA Replication",60,0.559654506829658,2.04627195988427,9.45009553555318e-06,0.000281585920349385,0.000219580351975236,1443,"tags=63%, list=27%, signal=47%","PSMB5/PSMB3/POLE4/PSMD6/PSMB6/MCM7/PCNA/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/POLE3/POLD4/PSMB1/RFC1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/RPA3/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/KPNA1/KPNB1/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-156902","Peptide chain elongation",86,0.509705925718457,1.9921846034353,9.57599177658752e-06,0.000281585920349385,0.000219580351975236,2270,"tags=76%, list=43%, signal=44%","RPL26L1/RPS4Y1/RPSA/RPL36A/RPS10/RPL5/RPS4X/RPL37A/RPL22L1/UBA52/RPL15/RPS16/FAU/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-5362768","Hh mutants are degraded by ERAD",42,0.615519300725384,2.12810791226688,1.15195037998748e-05,0.000305688295957652,0.00023837535462642,1499,"tags=71%, list=28%, signal=52%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/SYVN1/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/VCP/PSMA7/PSMA2/PSMA3/UBB/DERL2","EC_PTC","T1D_vs_LC"
"R-HSA-5387390","Hh mutants abrogate ligand secretion",42,0.615519300725384,2.12810791226688,1.15195037998748e-05,0.000305688295957652,0.00023837535462642,1499,"tags=71%, list=28%, signal=52%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/SYVN1/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/VCP/PSMA7/PSMA2/PSMA3/UBB/DERL2","EC_PTC","T1D_vs_LC"
"R-HSA-68867","Assembly of the pre-replicative complex",49,0.57703345009428,2.03562870719623,1.10799429810196e-05,0.000305688295957652,0.00023837535462642,1443,"tags=65%, list=27%, signal=48%","PSMB5/PSMB3/PSMD6/PSMB6/MCM7/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/KPNA1/KPNB1/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-192823","Viral mRNA Translation",86,0.508110196164197,1.98594769762582,1.11224765538707e-05,0.000305688295957652,0.00023837535462642,2270,"tags=76%, list=43%, signal=44%","RPL26L1/RPS4Y1/RPSA/RPL36A/RPS10/RPL5/RPS4X/RPL37A/RPL22L1/UBA52/RPL15/RPS16/FAU/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA",43,0.613875188322486,2.12102263494016,1.28266590459851e-05,0.000332271548619803,0.000259104942131929,1443,"tags=67%, list=27%, signal=49%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/HSPA1A/HSPA1B/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-4641258","Degradation of DVL",39,0.631832196726895,2.12909067482052,1.43685628355682e-05,0.000363558055002285,0.000283502121064088,1443,"tags=72%, list=27%, signal=53%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/DVL3/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-2408557","Selenocysteine synthesis",86,0.502590129238979,1.96437252695687,1.73122484349703e-05,0.000428084688573812,0.000333819910014021,2270,"tags=76%, list=43%, signal=44%","RPL26L1/RPS4Y1/RPSA/RPL36A/RPS10/RPL5/RPS4X/RPL37A/RPL22L1/UBA52/RPL15/RPS16/FAU/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-174084","Autodegradation of Cdh1 by Cdh1:APC/C",43,0.608784846922547,2.1034348100301,1.85508429555204e-05,0.000429432279480983,0.00033487075973459,1443,"tags=67%, list=27%, signal=49%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-174154","APC/C:Cdc20 mediated degradation of Securin",43,0.608784846922547,2.1034348100301,1.85508429555204e-05,0.000429432279480983,0.00033487075973459,1443,"tags=67%, list=27%, signal=49%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-69017","CDK-mediated phosphorylation and removal of Cdc6",43,0.608784846922547,2.1034348100301,1.85508429555204e-05,0.000429432279480983,0.00033487075973459,1443,"tags=67%, list=27%, signal=49%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-69002","DNA Replication Pre-Initiation",53,0.585910252300365,2.09888331055974,1.96432237258394e-05,0.000441504055966549,0.000344284316088466,1443,"tags=66%, list=27%, signal=48%","PSMB5/PSMB3/POLE4/PSMD6/PSMB6/MCM7/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/POLE3/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/RPA3/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/KPNA1/KPNB1/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-9954716","ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA",89,0.490923294019669,1.92816478546631,1.98839142852582e-05,0.000441504055966549,0.000344284316088466,2270,"tags=76%, list=43%, signal=44%","RPL26L1/RPS4Y1/RPSA/RPL36A/RPS10/RPL5/RPS4X/RPL37A/RPL22L1/UBA52/RPL15/RPS16/FAU/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/UBB/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/RPS8/RPL23A/RPL4/UBE2D2/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/UBE2D3/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-9931269","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)",45,0.60970906234248,2.1233620546079,2.25084023476584e-05,0.000489782835085048,0.00038193204825711,1499,"tags=69%, list=28%, signal=50%","PSMB5/PSMB3/PSMD6/PSMB6/PRKAB1/PSMC4/DERL1/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/VCP/PSMA7/PSMA2/PSMA3/UBB/DERL2","EC_PTC","T1D_vs_LC"
"R-HSA-5668541","TNFR2 non-canonical NF-kB pathway",49,0.566654450199103,1.99901420913696,2.35418094479643e-05,0.000502225268223239,0.000391634642209685,1443,"tags=63%, list=27%, signal=46%","TNFRSF11B/PSMB5/PSMB3/TNFSF12/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/UBE2M/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/BIRC2/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-5678895","Defective CFTR causes cystic fibrosis",43,0.605411276195765,2.09177866231768,2.40755753165017e-05,0.000503735114314498,0.000392812018321871,1499,"tags=70%, list=28%, signal=50%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/DERL1/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/VCP/PSMA7/PSMA2/PSMA3/UBB/DERL2","EC_PTC","T1D_vs_LC"
"R-HSA-9833482","PKR-mediated signaling",41,0.604957996092976,2.07847610249027,2.57463670290399e-05,0.00052852919486029,0.000412146411626736,943,"tags=44%, list=18%, signal=36%","SNCA/HSPA2/TUBB4B/STAT1/ISG15/TUBB6/ILF2/CENPX/PRKRA/EIF2S2/TUBA1C/HERC5/TUBA1B/IKBKB/SUMO1/HSPA1A/EIF2S1/HSPA1B","EC_PTC","T1D_vs_LC"
"R-HSA-69239","Synthesis of DNA",56,0.559521880509568,2.03439118985339,2.7409142728429e-05,0.000552243468306124,0.000430638772692276,1443,"tags=64%, list=27%, signal=47%","PSMB5/PSMB3/POLE4/PSMD6/PSMB6/MCM7/PCNA/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/POLE3/POLD4/PSMB1/RFC1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/RPA3/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression",107,0.457172111693449,1.84820859711764,3.39563430930224e-05,0.000671718205185607,0.000523805024554566,2270,"tags=73%, list=43%, signal=42%","RPL26L1/EIF3I/RPS4Y1/EIF2S2/RPSA/RPL36A/RPS10/RPL5/RPS4X/EIF3K/EIF3D/EIF2S1/RPL37A/RPL22L1/UBA52/RPL15/EIF3M/RPS16/FAU/RPS3A/EIF4H/RPL10A/EIF3G/RPS13/RPL17/RPL36AL/RPS9/RPL6/EIF4A1/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/EIF4E/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/EIF3E/RPS15A/RPL35/RPS8/EIF3A/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/EIF4A2/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-169911","Regulation of Apoptosis",39,0.612630740609519,2.06438735426443,4.12240655530803e-05,0.000800924702174131,0.000624560090898171,1443,"tags=72%, list=27%, signal=53%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PAK2/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-6798695","Neutrophil degranulation",218,0.3850888911547,1.71197477211381,4.21545650084913e-05,0.000804634504021729,0.000627452989784746,1374,"tags=36%, list=26%, signal=28%","FABP5/GPI/PRDX4/GUSB/DYNLT1/ACAA1/RHOG/TUBB4B/YPEL5/PGAM1/TRAPPC1/PSMD6/ILF2/NME2/PRDX6/CTSA/OSTF1/PSMB7/PTPRN2/LAMTOR2/PSMD2/COPB1/PSMB1/CST3/MIF/DEGS1/PKM/CD55/GSTP1/PLEKHO2/PSMC3/CTSD/CTSZ/ITGAV/BRI3/PA2G4/MLEC/CTSH/LAMTOR1/CDA/PSMD14/IST1/ACLY/VAMP8/GRN/APRT/HSPA1A/HSPA1B/SURF4/RNASET2/CMTM6/CTSC/PSMD7/SNAP29/HEBP2/ATP6V0C/PSMD3/S100A11/PSMD13/RAB5C/ATP6AP2/DNAJC5/CPNE3/PSMC2/TCIRG1/ANXA2/TMEM179B/VPS35L/ACTR10/BST2/HEXB/COMMD3/KPNB1/VCP/CKAP4/LGALS3/PSMA2/NDUFC2","EC_PTC","T1D_vs_LC"
"R-HSA-2408522","Selenoamino acid metabolism",90,0.476164259790708,1.87681427060727,4.7461804187388e-05,0.000860640715931303,0.000671126564474294,2270,"tags=74%, list=43%, signal=43%","RPL26L1/TXNRD1/RPS4Y1/RPSA/EEF1E1/RPL36A/RPS10/RPL5/RPS4X/RPL37A/RPL22L1/UBA52/RPL15/RPS16/FAU/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-72613","Eukaryotic Translation Initiation",109,0.458485501277451,1.85360249595774,4.74513587212869e-05,0.000860640715931303,0.000671126564474294,2270,"tags=72%, list=43%, signal=42%","RPL26L1/EIF3I/RPS4Y1/EIF2S2/RPSA/RPL36A/RPS10/RPL5/RPS4X/EIF3K/EIF3D/EIF2S1/RPL37A/RPL22L1/UBA52/RPL15/EIF3M/RPS16/FAU/EIF5/RPS3A/EIF4H/RPL10A/EIF3G/RPS13/RPL17/RPL36AL/RPS9/RPL6/EIF4A1/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/EIF4E/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/EIF3E/RPS15A/RPL35/RPS8/EIF3A/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/EIF4A2/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-72737","Cap-dependent Translation Initiation",109,0.458485501277451,1.85360249595774,4.74513587212869e-05,0.000860640715931303,0.000671126564474294,2270,"tags=72%, list=43%, signal=42%","RPL26L1/EIF3I/RPS4Y1/EIF2S2/RPSA/RPL36A/RPS10/RPL5/RPS4X/EIF3K/EIF3D/EIF2S1/RPL37A/RPL22L1/UBA52/RPL15/EIF3M/RPS16/FAU/EIF5/RPS3A/EIF4H/RPL10A/EIF3G/RPS13/RPL17/RPL36AL/RPS9/RPL6/EIF4A1/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/EIF4E/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/EIF3E/RPS15A/RPL35/RPS8/EIF3A/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/EIF4A2/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-4608870","Asymmetric localization of PCP proteins",39,0.606341351475901,2.04319394274778,5.00680388874414e-05,0.000878613327573164,0.000685141584775513,1443,"tags=69%, list=27%, signal=51%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-4086400","PCP/CE pathway",55,0.553375834057299,2.00463727591111,4.96709807603769e-05,0.000878613327573164,0.000685141584775513,1443,"tags=60%, list=27%, signal=44%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/DVL3/PSMC6/PSMB7/AP2S1/PSMA4/PSMD2/PSMB1/PSMA6/CLTA/PSMB2/ADRM1/PSMC3/PSMD14/FZD6/PSMD7/PSMC5/PSMD3/PFN1/PSMD13/AP2M1/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-5619084","ABC transporter disorders",45,0.594097021575074,2.0689918360759,5.21324871846064e-05,0.000900319778680186,0.000702068248467715,1499,"tags=67%, list=28%, signal=48%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/DERL1/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/VCP/PSMA7/PSMA2/PSMA3/UBB/DERL2","EC_PTC","T1D_vs_LC"
"R-HSA-9711123","Cellular response to chemical stress",124,0.440037537984109,1.81351257059634,5.79776356720041e-05,0.00098561980642407,0.000768585104467687,1443,"tags=51%, list=27%, signal=38%","UFD1/COX5A/RELA/PSMB5/PSMB3/TXNRD1/PRDX5/PSMD6/PSMB6/ATP7A/PRDX6/BLVRB/PSMC4/COX7B/HM13/CCS/PSMC6/PSMB7/COX7A2/ATF4/COX6C/PSMA4/COX7A1/PSMD2/COX7C/PSMB1/COX4I1/COX5B/PSMA6/PSMB2/COX6B1/ADRM1/MED1/GSTP1/PSMC3/KEAP1/ATOX1/PSMD14/ABCC1/COX6A1/PRDX2/SQSTM1/PRDX3/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/MAP1LC3B/COX8A/PSMC1/TALDO1/PSMD8/P4HB/VCP/PSMA7/SIN3A/PSMA2/PSMA3/TXN/SP1/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",44,0.581831774196622,2.01472738488116,5.98875680938306e-05,0.00100242575517058,0.000781690362487895,1443,"tags=66%, list=27%, signal=48%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21",41,0.589072087290757,2.02389631013279,6.56618826639308e-05,0.0010824261869448,0.000844074600113688,1443,"tags=68%, list=27%, signal=50%","CDK4/PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-9864848","Complex IV assembly",33,0.606263490974509,1.97508082494865,6.87480975703392e-05,0.00111638701726163,0.000870557213537996,738,"tags=52%, list=14%, signal=45%","SURF1/COX5A/COX14/RAB5IF/HIGD2A/PNKD/TMEM223/COX7B/COX7A2/COX6C/COX7A1/COX7C/COX4I1/COX5B/COX6B1/COX11/COX17","EC_PTC","T1D_vs_LC"
"R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit",108,0.459773021137583,1.8610763315735,7.01328297340017e-05,0.00112212527574403,0.000875031900396368,2270,"tags=73%, list=43%, signal=42%","RPL26L1/EIF3I/RPS4Y1/EIF2S2/RPSA/RPL36A/RPS10/RPL5/RPS4X/EIF3K/EIF3D/EIF2S1/RPL37A/RPL22L1/UBA52/RPL15/EIF3M/RPS16/FAU/EIF5/RPS3A/EIF4H/RPL10A/EIF3G/RPS13/RPL17/RPL36AL/RPS9/RPL6/EIF4A1/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/EIF4E/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/EIF3E/RPS15A/RPL35/RPS8/EIF3A/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/EIF4A2/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",48,0.581659808986532,2.05397815025797,7.44838648779235e-05,0.00117447021720552,0.000915850420924581,1443,"tags=62%, list=27%, signal=46%","EGLN3/PSMB5/PSMB3/HIF1A/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/ELOB/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-8941858","Regulation of RUNX3 expression and activity",42,0.585635648055892,2.02478761407569,7.8979372086467e-05,0.00121027544831093,0.000943771295799739,1443,"tags=67%, list=27%, signal=49%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/TGFB1/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
